"","HGNC.ID","Approved.symbol"
"24954","HGNC:50617","PRR13P4"
"24955","HGNC:50618","PRR13P5"
"24956","HGNC:50619","PRR13P6"
"24957","HGNC:50620","PRR13P7"
"24958","HGNC:28458","PRR14"
"24959","HGNC:28738","PRR14L"
"24960","HGNC:22310","PRR15"
"24961","HGNC:28149","PRR15L"
"24962","HGNC:29654","PRR16"
"24963","HGNC:28574","PRR18"
"24964","HGNC:33728","PRR19"
"24965","HGNC:24754","PRR20A"
"24966","HGNC:37220","PRR20B"
"24967","HGNC:37221","PRR20C"
"24968","HGNC:37222","PRR20D"
"24969","HGNC:37223","PRR20E"
"24970","HGNC:49097","PRR20FP"
"24971","HGNC:33866","PRR21"
"24972","HGNC:28354","PRR22"
"24973","HGNC:37172","PRR23A"
"24974","HGNC:33764","PRR23B"
"24975","HGNC:37173","PRR23C"
"24976","HGNC:49420","PRR23D1"
"24977","HGNC:49396","PRR23D2"
"24978","HGNC:37230","PRR25"
"24979","HGNC:30724","PRR26"
"24980","HGNC:33193","PRR27"
"24981","HGNC:25673","PRR29"
"24982","HGNC:51822","PRR29-AS1"
"24983","HGNC:28677","PRR30"
"24984","HGNC:18147","PRR31"
"24985","HGNC:34498","PRR32"
"24986","HGNC:35118","PRR33"
"24987","HGNC:25606","PRR34"
"24988","HGNC:50499","PRR34-AS1"
"24989","HGNC:14139","PRR35"
"24990","HGNC:26172","PRR36"
"24991","HGNC:28164","PRRC1"
"24992","HGNC:13918","PRRC2A"
"24993","HGNC:28121","PRRC2B"
"24994","HGNC:24903","PRRC2C"
"24995","HGNC:23949","PRRC2CP1"
"24996","HGNC:9469","PRRG1"
"24997","HGNC:9470","PRRG2"
"24998","HGNC:30798","PRRG3"
"24999","HGNC:30799","PRRG4"
"25000","HGNC:13943","PRRT1"
"25001","HGNC:30500","PRRT2"
"25002","HGNC:26591","PRRT3"
"25003","HGNC:41151","PRRT3-AS1"
"25004","HGNC:37280","PRRT4"
"25005","HGNC:9142","PRRX1"
"25006","HGNC:21338","PRRX2"
"25007","HGNC:50684","PRRX2-AS1"
"25008","HGNC:9471","PRS"
"25009","HGNC:9474","PRSM2"
"25010","HGNC:9475","PRSS1"
"25011","HGNC:9483","PRSS2"
"25012","HGNC:9486","PRSS3"
"25013","HGNC:43787","PRSS3P1"
"25014","HGNC:43788","PRSS3P2"
"25015","HGNC:43790","PRSS3P3"
"25016","HGNC:43789","PRSS3P4"
"25017","HGNC:9491","PRSS8"
"25018","HGNC:9477","PRSS12"
"25019","HGNC:9480","PRSS16"
"25020","HGNC:9485","PRSS21"
"25021","HGNC:14368","PRSS22"
"25022","HGNC:14370","PRSS23"
"25023","HGNC:15475","PRSS27"
"25024","HGNC:17542","PRSS29P"
"25025","HGNC:28753","PRSS30P"
"25026","HGNC:30405","PRSS33"
"25027","HGNC:21387","PRSS35"
"25028","HGNC:26906","PRSS36"
"25029","HGNC:29211","PRSS37"
"25030","HGNC:29625","PRSS38"
"25031","HGNC:30715","PRSS41"
"25032","HGNC:30716","PRSS42"
"25033","HGNC:37323","PRSS43"
"25034","HGNC:37324","PRSS44"
"25035","HGNC:30717","PRSS45"
"25036","HGNC:37325","PRSS46"
"25037","HGNC:37326","PRSS47"
"25038","HGNC:24635","PRSS48"
"25039","HGNC:17910","PRSS50"
"25040","HGNC:37321","PRSS51"
"25041","HGNC:37322","PRSS52P"
"25042","HGNC:34407","PRSS53"
"25043","HGNC:26336","PRSS54"
"25044","HGNC:30824","PRSS55"
"25045","HGNC:39433","PRSS56"
"25046","HGNC:31397","PRSS57"
"25047","HGNC:39125","PRSS58"
"25048","HGNC:23333","PRTFDC1"
"25049","HGNC:26373","PRTG"
"25050","HGNC:9495","PRTN3"
"25051","HGNC:13420","PRUNE1"
"25052","HGNC:25209","PRUNE2"
"25053","HGNC:39723","PRUNEP1"
"25054","HGNC:13797","PRX"
"25055","HGNC:14024","PRY"
"25056","HGNC:21504","PRY2"
"25057","HGNC:34018","PRYP1"
"25058","HGNC:34019","PRYP2"
"25059","HGNC:34020","PRYP3"
"25060","HGNC:34021","PRYP4"
"25061","HGNC:38785","PRYP5"
"25062","HGNC:38786","PRYP6"
"25063","HGNC:9498","PSAP"
"25064","HGNC:33131","PSAPL1"
"25065","HGNC:19129","PSAT1"
"25066","HGNC:15785","PSAT1P1"
"25067","HGNC:43988","PSAT1P2"
"25068","HGNC:43989","PSAT1P3"
"25069","HGNC:43990","PSAT1P4"
"25070","HGNC:9499","PSBP1"
"25071","HGNC:9500","PSCA"
"25072","HGNC:9507","PSD"
"25073","HGNC:19092","PSD2"
"25074","HGNC:19093","PSD3"
"25075","HGNC:19096","PSD4"
"25076","HGNC:9508","PSEN1"
"25077","HGNC:9509","PSEN2"
"25078","HGNC:30100","PSENEN"
"25079","HGNC:9510","PSF1"
"25080","HGNC:9511","PSF2"
"25081","HGNC:9512","PSF3"
"25082","HGNC:9513","PSF4"
"25083","HGNC:9514","PSG1"
"25084","HGNC:9519","PSG2"
"25085","HGNC:9520","PSG3"
"25086","HGNC:9521","PSG4"
"25087","HGNC:9522","PSG5"
"25088","HGNC:9523","PSG6"
"25089","HGNC:9524","PSG7"
"25090","HGNC:9525","PSG8"
"25091","HGNC:52550","PSG8-AS1"
"25092","HGNC:9526","PSG9"
"25093","HGNC:9515","PSG10P"
"25094","HGNC:9516","PSG11"
"25095","HGNC:9527","PSIP1"
"25096","HGNC:31132","PSIP1P1"
"25097","HGNC:23968","PSIP1P2"
"25098","HGNC:9529","PSKH1"
"25099","HGNC:18997","PSKH2"
"25100","HGNC:9530","PSMA1"
"25101","HGNC:9531","PSMA2"
"25102","HGNC:43832","PSMA2P1"
"25103","HGNC:43833","PSMA2P2"
"25104","HGNC:43834","PSMA2P3"
"25105","HGNC:9532","PSMA3"
"25106","HGNC:26445","PSMA3-AS1"
"25107","HGNC:20029","PSMA3P"
"25108","HGNC:9533","PSMA4"
"25109","HGNC:9534","PSMA5"
"25110","HGNC:9535","PSMA6"
"25111","HGNC:17460","PSMA6P1"
"25112","HGNC:39607","PSMA6P2"
"25113","HGNC:39608","PSMA6P3"
"25114","HGNC:39609","PSMA6P4"
"25115","HGNC:9536","PSMA7"
"25116","HGNC:20631","PSMA7P"
"25117","HGNC:22985","PSMA8"
"25118","HGNC:9537","PSMB1"
"25119","HGNC:9539","PSMB2"
"25120","HGNC:9540","PSMB3"
"25121","HGNC:20633","PSMB3P1"
"25122","HGNC:30150","PSMB3P2"
"25123","HGNC:9541","PSMB4"
"25124","HGNC:9542","PSMB5"
"25125","HGNC:9543","PSMB6"
"25126","HGNC:9544","PSMB7"
"25127","HGNC:49192","PSMB7P1"
"25128","HGNC:9545","PSMB8"
"25129","HGNC:39758","PSMB8-AS1"
"25130","HGNC:9546","PSMB9"
"25131","HGNC:9538","PSMB10"
"25132","HGNC:31963","PSMB11"
"25133","HGNC:9547","PSMC1"
"25134","HGNC:30147","PSMC1P1"
"25135","HGNC:39777","PSMC1P2"
"25136","HGNC:39778","PSMC1P3"
"25137","HGNC:39779","PSMC1P4"
"25138","HGNC:39780","PSMC1P5"
"25139","HGNC:39781","PSMC1P6"
"25140","HGNC:39782","PSMC1P7"
"25141","HGNC:39783","PSMC1P8"
"25142","HGNC:39784","PSMC1P9"
"25143","HGNC:39785","PSMC1P10"
"25144","HGNC:39786","PSMC1P11"
"25145","HGNC:39787","PSMC1P12"
"25146","HGNC:39788","PSMC1P13"
"25147","HGNC:9548","PSMC2"
"25148","HGNC:9549","PSMC3"
"25149","HGNC:17928","PSMC3IP"
"25150","HGNC:9550","PSMC3P1"
"25151","HGNC:9551","PSMC4"
"25152","HGNC:9552","PSMC5"
"25153","HGNC:9553","PSMC6"
"25154","HGNC:20634","PSMC6P1"
"25155","HGNC:30149","PSMC6P2"
"25156","HGNC:34012","PSMC6P3"
"25157","HGNC:9554","PSMD1"
"25158","HGNC:9559","PSMD2"
"25159","HGNC:30154","PSMD2P1"
"25160","HGNC:9560","PSMD3"
"25161","HGNC:9561","PSMD4"
"25162","HGNC:9562","PSMD4P1"
"25163","HGNC:9563","PSMD5"
"25164","HGNC:27367","PSMD5-AS1"
"25165","HGNC:9564","PSMD6"
"25166","HGNC:44125","PSMD6-AS2"
"25167","HGNC:9565","PSMD7"
"25168","HGNC:7202","PSMD7P1"
"25169","HGNC:9566","PSMD8"
"25170","HGNC:34013","PSMD8P1"
"25171","HGNC:9567","PSMD9"
"25172","HGNC:9555","PSMD10"
"25173","HGNC:16602","PSMD10P1"
"25174","HGNC:30151","PSMD10P2"
"25175","HGNC:30152","PSMD10P3"
"25176","HGNC:9556","PSMD11"
"25177","HGNC:9557","PSMD12"
"25178","HGNC:30153","PSMD12P"
"25179","HGNC:9558","PSMD13"
"25180","HGNC:16889","PSMD14"
"25181","HGNC:9568","PSME1"
"25182","HGNC:9569","PSME2"
"25183","HGNC:20632","PSME2P1"
"25184","HGNC:30160","PSME2P2"
"25185","HGNC:30156","PSME2P3"
"25186","HGNC:30157","PSME2P4"
"25187","HGNC:30158","PSME2P5"
"25188","HGNC:30159","PSME2P6"
"25189","HGNC:9570","PSME3"
"25190","HGNC:20635","PSME4"
"25191","HGNC:9571","PSMF1"
"25192","HGNC:3043","PSMG1"
"25193","HGNC:24929","PSMG2"
"25194","HGNC:22420","PSMG3"
"25195","HGNC:22230","PSMG3-AS1"
"25196","HGNC:21108","PSMG4"
"25197","HGNC:17202","PSORS1C1"
"25198","HGNC:17199","PSORS1C2"
"25199","HGNC:17203","PSORS1C3"
"25200","HGNC:9575","PSORS3"
"25201","HGNC:17275","PSORS4"
"25202","HGNC:17953","PSORS5"
"25203","HGNC:33483","PSORS6"
"25204","HGNC:14207","PSORS7"
"25205","HGNC:17322","PSORS8"
"25206","HGNC:31013","PSORS9"
"25207","HGNC:31919","PSORS10"
"25208","HGNC:20320","PSPC1"
"25209","HGNC:40915","PSPC1-AS1"
"25210","HGNC:42702","PSPC1-OT1"
"25211","HGNC:42033","PSPC1P1"
"25212","HGNC:42643","PSPC1P2"
"25213","HGNC:9577","PSPH"
"25214","HGNC:9578","PSPHP1"
"25215","HGNC:9579","PSPN"
"25216","HGNC:24472","PSRC1"
"25217","HGNC:28578","PSTK"
"25218","HGNC:9580","PSTPIP1"
"25219","HGNC:9581","PSTPIP2"
"25220","HGNC:9582","PTAFR"
"25221","HGNC:30449","PTAR1"
"25222","HGNC:9583","PTBP1"
"25223","HGNC:20030","PTBP1P"
"25224","HGNC:17662","PTBP2"
"25225","HGNC:10253","PTBP3"
"25226","HGNC:22198","PTCD1"
"25227","HGNC:25734","PTCD2"
"25228","HGNC:31718","PTCD2P1"
"25229","HGNC:45168","PTCD2P2"
"25230","HGNC:24717","PTCD3"
"25231","HGNC:9585","PTCH1"
"25232","HGNC:9586","PTCH2"
"25233","HGNC:26392","PTCHD1"
"25234","HGNC:37703","PTCHD1-AS"
"25235","HGNC:24776","PTCHD3"
"25236","HGNC:44945","PTCHD3P1"
"25237","HGNC:44946","PTCHD3P2"
"25238","HGNC:44947","PTCHD3P3"
"25239","HGNC:21345","PTCHD4"
"25240","HGNC:21290","PTCRA"
"25241","HGNC:37127","PTCSC1"
"25242","HGNC:44086","PTCSC2"
"25243","HGNC:43959","PTCSC3"
"25244","HGNC:9587","PTDSS1"
"25245","HGNC:15463","PTDSS2"
"25246","HGNC:9588","PTEN"
"25247","HGNC:9589","PTENP1"
"25248","HGNC:48773","PTENP1-AS"
"25249","HGNC:9590","PTER"
"25250","HGNC:23734","PTF1A"
"25251","HGNC:9591","PTGDR"
"25252","HGNC:4502","PTGDR2"
"25253","HGNC:9592","PTGDS"
"25254","HGNC:9593","PTGER1"
"25255","HGNC:9594","PTGER2"
"25256","HGNC:9595","PTGER3"
"25257","HGNC:9596","PTGER4"
"25258","HGNC:9597","PTGER4P1"
"25259","HGNC:9598","PTGER4P2"
"25260","HGNC:44749","PTGER4P2-CDK2AP2P2"
"25261","HGNC:38498","PTGER4P3"
"25262","HGNC:9599","PTGES"
"25263","HGNC:17822","PTGES2"
"25264","HGNC:48711","PTGES2-AS1"
"25265","HGNC:16049","PTGES3"
"25266","HGNC:43943","PTGES3L"
"25267","HGNC:43946","PTGES3L-AARSD1"
"25268","HGNC:43824","PTGES3P1"
"25269","HGNC:43822","PTGES3P2"
"25270","HGNC:43823","PTGES3P3"
"25271","HGNC:43825","PTGES3P4"
"25272","HGNC:43826","PTGES3P5"
"25273","HGNC:9600","PTGFR"
"25274","HGNC:9601","PTGFRN"
"25275","HGNC:9602","PTGIR"
"25276","HGNC:9603","PTGIS"
"25277","HGNC:18429","PTGR1"
"25278","HGNC:20149","PTGR2"
"25279","HGNC:9604","PTGS1"
"25280","HGNC:9605","PTGS2"
"25281","HGNC:9606","PTH"
"25282","HGNC:9608","PTH1R"
"25283","HGNC:30828","PTH2"
"25284","HGNC:9609","PTH2R"
"25285","HGNC:9607","PTHLH"
"25286","HGNC:9611","PTK2"
"25287","HGNC:9612","PTK2B"
"25288","HGNC:9614","PTK3B"
"25289","HGNC:9617","PTK6"
"25290","HGNC:9618","PTK7"
"25291","HGNC:9622","PTLAH"
"25292","HGNC:9623","PTMA"
"25293","HGNC:9624","PTMAP1"
"25294","HGNC:9625","PTMAP2"
"25295","HGNC:9626","PTMAP3"
"25296","HGNC:9627","PTMAP4"
"25297","HGNC:9628","PTMAP5"
"25298","HGNC:16573","PTMAP6"
"25299","HGNC:20031","PTMAP7"
"25300","HGNC:42437","PTMAP8"
"25301","HGNC:9629","PTMS"
"25302","HGNC:9630","PTN"
"25303","HGNC:9631","PTOS1"
"25304","HGNC:9632","PTOV1"
"25305","HGNC:44174","PTOV1-AS1"
"25306","HGNC:51284","PTOV1-AS2"
"25307","HGNC:9634","PTP4A1"
"25308","HGNC:41928","PTP4A1P1"
"25309","HGNC:41929","PTP4A1P2"
"25310","HGNC:41930","PTP4A1P3"
"25311","HGNC:41931","PTP4A1P4"
"25312","HGNC:41932","PTP4A1P5"
"25313","HGNC:41933","PTP4A1P6"
"25314","HGNC:41934","PTP4A1P7"
"25315","HGNC:9635","PTP4A2"
"25316","HGNC:9637","PTP4A2P1"
"25317","HGNC:9638","PTP4A2P2"
"25318","HGNC:9636","PTP4A3"
"25319","HGNC:9308","PTPA"
"25320","HGNC:30184","PTPDC1"
"25321","HGNC:9641","PTPLC"
"25322","HGNC:26965","PTPMT1"
"25323","HGNC:9642","PTPN1"
"25324","HGNC:9650","PTPN2"
"25325","HGNC:9653","PTPN2P1"
"25326","HGNC:9654","PTPN2P2"
"25327","HGNC:9655","PTPN3"
"25328","HGNC:9656","PTPN4"
"25329","HGNC:9657","PTPN5"
"25330","HGNC:9658","PTPN6"
"25331","HGNC:9659","PTPN7"
"25332","HGNC:9661","PTPN9"
"25333","HGNC:9644","PTPN11"
"25334","HGNC:9645","PTPN12"
"25335","HGNC:9646","PTPN13"
"25336","HGNC:9647","PTPN14"
"25337","HGNC:9648","PTPN17"
"25338","HGNC:9649","PTPN18"
"25339","HGNC:23423","PTPN20"
"25340","HGNC:23424","PTPN20CP"
"25341","HGNC:9651","PTPN21"
"25342","HGNC:9652","PTPN22"
"25343","HGNC:14406","PTPN23"
"25344","HGNC:9664","PTPRA"
"25345","HGNC:9665","PTPRB"
"25346","HGNC:9666","PTPRC"
"25347","HGNC:9667","PTPRCAP"
"25348","HGNC:9668","PTPRD"
"25349","HGNC:49753","PTPRD-AS1"
"25350","HGNC:49754","PTPRD-AS2"
"25351","HGNC:9669","PTPRE"
"25352","HGNC:9670","PTPRF"
"25353","HGNC:9671","PTPRG"
"25354","HGNC:44638","PTPRG-AS1"
"25355","HGNC:9672","PTPRH"
"25356","HGNC:9673","PTPRJ"
"25357","HGNC:50634","PTPRJ-AS1"
"25358","HGNC:9674","PTPRK"
"25359","HGNC:9675","PTPRM"
"25360","HGNC:9676","PTPRN"
"25361","HGNC:9677","PTPRN2"
"25362","HGNC:9678","PTPRO"
"25363","HGNC:9679","PTPRQ"
"25364","HGNC:9680","PTPRR"
"25365","HGNC:9681","PTPRS"
"25366","HGNC:9682","PTPRT"
"25367","HGNC:9683","PTPRU"
"25368","HGNC:13421","PTPRVP"
"25369","HGNC:9685","PTPRZ1"
"25370","HGNC:9686","PTPRZ2"
"25371","HGNC:9688","PTRF"
"25372","HGNC:27039","PTRH1"
"25373","HGNC:24265","PTRH2"
"25374","HGNC:33782","PTRHD1"
"25375","HGNC:9689","PTS"
"25376","HGNC:9690","PTTG1"
"25377","HGNC:13524","PTTG1IP"
"25378","HGNC:9691","PTTG2"
"25379","HGNC:13422","PTTG3P"
"25380","HGNC:20055","PTTG4P"
"25381","HGNC:9692","PTX3"
"25382","HGNC:14171","PTX4"
"25383","HGNC:9693","PUAB1"
"25384","HGNC:9694","PUAB2"
"25385","HGNC:9695","PUAB3"
"25386","HGNC:9696","PUAB4"
"25387","HGNC:9697","PUAB5"
"25388","HGNC:16818","PUDP"
"25389","HGNC:20200","PUDPP1"
"25390","HGNC:20195","PUDPP2"
"25391","HGNC:38118","PUDPP3"
"25392","HGNC:17042","PUF60"
"25393","HGNC:14957","PUM1"
"25394","HGNC:14958","PUM2"
"25395","HGNC:29676","PUM3"
"25396","HGNC:9701","PURA"
"25397","HGNC:9702","PURB"
"25398","HGNC:17930","PURG"
"25399","HGNC:15508","PUS1"
"25400","HGNC:25461","PUS3"
"25401","HGNC:26033","PUS7"
"25402","HGNC:25276","PUS7L"
"25403","HGNC:49779","PUS7P1"
"25404","HGNC:26505","PUS10"
"25405","HGNC:26914","PUSL1"
"25406","HGNC:9703","PUT1"
"25407","HGNC:9704","PVALB"
"25408","HGNC:9705","PVR"
"25409","HGNC:32190","PVRIG"
"25410","HGNC:48897","PVRIG2P"
"25411","HGNC:40813","PVRL3-AS1"
"25412","HGNC:9709","PVT1"
"25413","HGNC:30089","PWAR1"
"25414","HGNC:29998","PWAR4"
"25415","HGNC:30090","PWAR5"
"25416","HGNC:49129","PWAR6"
"25417","HGNC:30001","PWARSN"
"25418","HGNC:17015","PWP1"
"25419","HGNC:9711","PWP2"
"25420","HGNC:33235","PWRN1"
"25421","HGNC:33236","PWRN2"
"25422","HGNC:49131","PWRN3"
"25423","HGNC:49130","PWRN4"
"25424","HGNC:29406","PWWP2A"
"25425","HGNC:39709","PWWP2AP1"
"25426","HGNC:25150","PWWP2B"
"25427","HGNC:21361","PXDC1"
"25428","HGNC:14966","PXDN"
"25429","HGNC:26359","PXDNL"
"25430","HGNC:23326","PXK"
"25431","HGNC:9716","PXMP2"
"25432","HGNC:15920","PXMP4"
"25433","HGNC:9718","PXN"
"25434","HGNC:44123","PXN-AS1"
"25435","HGNC:18312","PXT1"
"25436","HGNC:26303","PXYLP1"
"25437","HGNC:16608","PYCARD"
"25438","HGNC:45036","PYCARD-AS1"
"25439","HGNC:9721","PYCR1"
"25440","HGNC:30262","PYCR2"
"25441","HGNC:25846","PYCRL"
"25442","HGNC:30261","PYDC1"
"25443","HGNC:33512","PYDC2"
"25444","HGNC:9723","PYGB"
"25445","HGNC:9724","PYGBL"
"25446","HGNC:9725","PYGL"
"25447","HGNC:9726","PYGM"
"25448","HGNC:30256","PYGO1"
"25449","HGNC:30257","PYGO2"
"25450","HGNC:9727","PYHG1"
"25451","HGNC:9737","PYHG2"
"25452","HGNC:9741","PYHG3"
"25453","HGNC:9742","PYHG4"
"25454","HGNC:9743","PYHG6"
"25455","HGNC:9744","PYHG7"
"25456","HGNC:9745","PYHG8"
"25457","HGNC:9746","PYHG9"
"25458","HGNC:9728","PYHG10"
"25459","HGNC:9729","PYHG11"
"25460","HGNC:9730","PYHG12"
"25461","HGNC:9731","PYHG14"
"25462","HGNC:9732","PYHG15"
"25463","HGNC:9733","PYHG16"
"25464","HGNC:9734","PYHG17"
"25465","HGNC:9735","PYHG18"
"25466","HGNC:9736","PYHG19"
"25467","HGNC:9738","PYHG20"
"25468","HGNC:9739","PYHG21"
"25469","HGNC:9740","PYHG22"
"25470","HGNC:28894","PYHIN1"
"25471","HGNC:51820","PYHIN5P"
"25472","HGNC:30258","PYM1"
"25473","HGNC:26162","PYROXD1"
"25474","HGNC:23517","PYROXD2"
"25475","HGNC:44317","PYURF"
"25476","HGNC:9748","PYY"
"25477","HGNC:9749","PYY2"
"25478","HGNC:31855","PYY3"
"25479","HGNC:9750","PZP"
"25480","HGNC:9751","QARS"
"25481","HGNC:9752","QDPR"
"25482","HGNC:21100","QKI"
"25483","HGNC:9753","QPCT"
"25484","HGNC:25952","QPCTL"
"25485","HGNC:9755","QPRT"
"25486","HGNC:29982","QRFP"
"25487","HGNC:15565","QRFPR"
"25488","HGNC:24713","QRICH1"
"25489","HGNC:25326","QRICH2"
"25490","HGNC:21020","QRSL1"
"25491","HGNC:43667","QRSL1P1"
"25492","HGNC:43668","QRSL1P2"
"25493","HGNC:43669","QRSL1P3"
"25494","HGNC:26154","QSER1"
"25495","HGNC:9756","QSOX1"
"25496","HGNC:30249","QSOX2"
"25497","HGNC:23797","QTRT1"
"25498","HGNC:39179","QTRT1P1"
"25499","HGNC:25771","QTRT2"
"25500","HGNC:27329","R3HCC1"
"25501","HGNC:23512","R3HCC1L"
"25502","HGNC:9757","R3HDM1"
"25503","HGNC:29167","R3HDM2"
"25504","HGNC:44056","R3HDM2P1"
"25505","HGNC:44057","R3HDM2P2"
"25506","HGNC:28270","R3HDM4"
"25507","HGNC:16249","R3HDML"
"25508","HGNC:9758","RAB1A"
"25509","HGNC:18370","RAB1B"
"25510","HGNC:23683","RAB1C"
"25511","HGNC:9763","RAB2A"
"25512","HGNC:20246","RAB2B"
"25513","HGNC:9777","RAB3A"
"25514","HGNC:9778","RAB3B"
"25515","HGNC:30269","RAB3C"
"25516","HGNC:9779","RAB3D"
"25517","HGNC:17063","RAB3GAP1"
"25518","HGNC:17168","RAB3GAP2"
"25519","HGNC:9780","RAB3IL1"
"25520","HGNC:16508","RAB3IP"
"25521","HGNC:9781","RAB4A"
"25522","HGNC:9782","RAB4B"
"25523","HGNC:44465","RAB4B-EGLN2"
"25524","HGNC:9783","RAB5A"
"25525","HGNC:9784","RAB5B"
"25526","HGNC:9785","RAB5C"
"25527","HGNC:45104","RAB5CP1"
"25528","HGNC:45106","RAB5CP2"
"25529","HGNC:9786","RAB6A"
"25530","HGNC:14902","RAB6B"
"25531","HGNC:16525","RAB6C"
"25532","HGNC:49278","RAB6C-AS1"
"25533","HGNC:9788","RAB7A"
"25534","HGNC:30513","RAB7B"
"25535","HGNC:7007","RAB8A"
"25536","HGNC:30273","RAB8B"
"25537","HGNC:9792","RAB9A"
"25538","HGNC:38104","RAB9AP1"
"25539","HGNC:38106","RAB9AP2"
"25540","HGNC:38107","RAB9AP3"
"25541","HGNC:38108","RAB9AP4"
"25542","HGNC:38109","RAB9AP5"
"25543","HGNC:14090","RAB9B"
"25544","HGNC:9793","RAB9BP1"
"25545","HGNC:9759","RAB10"
"25546","HGNC:9760","RAB11A"
"25547","HGNC:45188","RAB11AP1"
"25548","HGNC:45189","RAB11AP2"
"25549","HGNC:9761","RAB11B"
"25550","HGNC:44178","RAB11B-AS1"
"25551","HGNC:30265","RAB11FIP1"
"25552","HGNC:42366","RAB11FIP1P1"
"25553","HGNC:29152","RAB11FIP2"
"25554","HGNC:17224","RAB11FIP3"
"25555","HGNC:30267","RAB11FIP4"
"25556","HGNC:24845","RAB11FIP5"
"25557","HGNC:31332","RAB12"
"25558","HGNC:9762","RAB13"
"25559","HGNC:16524","RAB14"
"25560","HGNC:20150","RAB15"
"25561","HGNC:16523","RAB17"
"25562","HGNC:14244","RAB18"
"25563","HGNC:19982","RAB19"
"25564","HGNC:18260","RAB20"
"25565","HGNC:18263","RAB21"
"25566","HGNC:9764","RAB22A"
"25567","HGNC:14263","RAB23"
"25568","HGNC:9765","RAB24"
"25569","HGNC:18238","RAB25"
"25570","HGNC:14259","RAB26"
"25571","HGNC:9766","RAB27A"
"25572","HGNC:9767","RAB27B"
"25573","HGNC:9768","RAB28"
"25574","HGNC:50380","RAB28P1"
"25575","HGNC:50381","RAB28P2"
"25576","HGNC:50382","RAB28P3"
"25577","HGNC:51548","RAB28P4"
"25578","HGNC:51547","RAB28P5"
"25579","HGNC:9789","RAB29"
"25580","HGNC:9770","RAB30"
"25581","HGNC:48672","RAB30-AS1"
"25582","HGNC:9771","RAB31"
"25583","HGNC:9772","RAB32"
"25584","HGNC:9773","RAB33A"
"25585","HGNC:16075","RAB33B"
"25586","HGNC:16519","RAB34"
"25587","HGNC:9774","RAB35"
"25588","HGNC:9775","RAB36"
"25589","HGNC:30268","RAB37"
"25590","HGNC:9776","RAB38"
"25591","HGNC:16521","RAB39A"
"25592","HGNC:16499","RAB39B"
"25593","HGNC:18283","RAB40A"
"25594","HGNC:25410","RAB40AL"
"25595","HGNC:18284","RAB40B"
"25596","HGNC:18285","RAB40C"
"25597","HGNC:18293","RAB41"
"25598","HGNC:28702","RAB42"
"25599","HGNC:19799","RAB42P1"
"25600","HGNC:19983","RAB43"
"25601","HGNC:33153","RAB43P1"
"25602","HGNC:21068","RAB44"
"25603","HGNC:9794","RABAC1"
"25604","HGNC:17677","RABEP1"
"25605","HGNC:24817","RABEP2"
"25606","HGNC:16896","RABEPK"
"25607","HGNC:39791","RABEPKP1"
"25608","HGNC:17155","RABGAP1"
"25609","HGNC:24663","RABGAP1L"
"25610","HGNC:41471","RABGAP1L-IT1"
"25611","HGNC:17676","RABGEF1"
"25612","HGNC:9795","RABGGTA"
"25613","HGNC:9796","RABGGTB"
"25614","HGNC:9797","RABIF"
"25615","HGNC:9799","RABL2A"
"25616","HGNC:9800","RABL2B"
"25617","HGNC:18072","RABL3"
"25618","HGNC:24703","RABL6"
"25619","HGNC:9801","RAC1"
"25620","HGNC:31001","RAC1P1"
"25621","HGNC:31414","RAC1P2"
"25622","HGNC:31833","RAC1P3"
"25623","HGNC:31113","RAC1P4"
"25624","HGNC:30593","RAC1P5"
"25625","HGNC:42006","RAC1P6"
"25626","HGNC:42007","RAC1P7"
"25627","HGNC:42005","RAC1P8"
"25628","HGNC:50774","RAC1P9"
"25629","HGNC:9802","RAC2"
"25630","HGNC:9803","RAC3"
"25631","HGNC:9804","RACGAP1"
"25632","HGNC:24689","RACGAP1P"
"25633","HGNC:9805","RACH"
"25634","HGNC:4399","RACK1"
"25635","HGNC:9806","RAD1"
"25636","HGNC:49479","RAD1P1"
"25637","HGNC:49480","RAD1P2"
"25638","HGNC:9827","RAD9A"
"25639","HGNC:21700","RAD9B"
"25640","HGNC:9807","RAD17"
"25641","HGNC:9808","RAD17P1"
"25642","HGNC:9809","RAD17P2"
"25643","HGNC:18278","RAD18"
"25644","HGNC:9811","RAD21"
"25645","HGNC:32158","RAD21-AS1"
"25646","HGNC:16271","RAD21L1"
"25647","HGNC:9812","RAD23A"
"25648","HGNC:9813","RAD23B"
"25649","HGNC:9814","RAD23BLP"
"25650","HGNC:44509","RAD23BP1"
"25651","HGNC:44510","RAD23BP2"
"25652","HGNC:9816","RAD50"
"25653","HGNC:9817","RAD51"
"25654","HGNC:48621","RAD51-AS1"
"25655","HGNC:16956","RAD51AP1"
"25656","HGNC:49646","RAD51AP1P1"
"25657","HGNC:34417","RAD51AP2"
"25658","HGNC:9822","RAD51B"
"25659","HGNC:9820","RAD51C"
"25660","HGNC:9823","RAD51D"
"25661","HGNC:9824","RAD52"
"25662","HGNC:17228","RAD54B"
"25663","HGNC:9826","RAD54L"
"25664","HGNC:29123","RAD54L2"
"25665","HGNC:22226","RADIL"
"25666","HGNC:9828","RAE1"
"25667","HGNC:16793","RAET1E"
"25668","HGNC:48994","RAET1E-AS1"
"25669","HGNC:16794","RAET1F"
"25670","HGNC:16795","RAET1G"
